1,1,2,379134,275170,103964,194188,275170,941,0,347
1,1,2,379134,275170,103964,194188,275170,941,0,347
1,32,31,374136,260367,113769,161627,260367,7428,0,599
1,32,31,374136,260367,113769,161627,260367,7428,0,599
1,32,31,374136,260367,113769,161627,260367,7428,0,599
1,32,31,374136,260367,113769,161627,260367,7428,0,599
